,Unnamed: 0,movie,lifetime_collection,opening_day,end_of_opening_weekend,end_of_week_1,end_of_week_2,end_of_week_3,end_of_week_4,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_15,day_18,day_19,day_22,day_29,day_14,day_16,day_17,day_20,day_21,day_23,day_24,day_25,day_26,day_27,day_28,day_30,end_of_opening_week,year
908,1410,Union Leader,0.09,,,0.07,0.09,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
909,1411,United Six,0.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
910,1412,Utt Pataang,0.33,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
911,1413,Uunchai,34.2,1.81,10.16,17.02,26.42,29.82,31.68,1.81,3.64,4.71,1.88,1.76,1.66,1.56,1.31,2.42,2.87,0.7,0.69,0.71,0.4,0.3,0.28,0.25,0.15,0.7,0.75,1.05,0.3,0.32,0.4,0.58,0.17,0.16,0.15,0.15,0.3,0,2022.0
912,1414,Uvaa,0.05,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015.0
913,1418,Vadh,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.0
914,1419,Valentine's Night,0.04,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
915,1420,Valentines Night,0.04,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
916,1421,Valimai,2.1,0.45,,0.0,0.0,0.0,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.0
917,1424,Varisu,9.39,0.8,4.09,6.22,9.39,0.0,0.0,0.8,1.61,1.68,0.64,0.55,0.49,0.45,0.76,0.73,0.99,0.34,0.27,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
918,1425,Vedaa,20.25,6.75,13.5,17.2,19.6,20.25,0.0,6.75,1.5,2.5,2.75,1.5,0.85,0.7,0.65,0.3,0.5,0.6,0.4,0.25,0.15,0.16,0.09,0.0,0.0,0.2,0.11,0.14,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
919,1429,Veerey Ki Wedding,2.98,0.75,2.25,2.95,2.97,2.98,0.0,0.75,0.75,0.75,0.25,0.2,0.15,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
920,1436,Vicky Vidya Ka Woh Wala Video,39.56,5.71,19.17,25.76,35.31,39.56,0.0,5.71,6.75,6.0,2.2,1.8,1.7,1.6,1.4,2.2,2.4,1.0,1.0,0.85,0.6,0.38,0.36,0.0,0.0,0.7,1.1,1.15,0.34,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
921,1439,Vijayanand,1.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.0
922,1441,Vikram Vedha,78.66,10.58,36.94,58.57,73.88,77.51,78.51,10.58,12.51,13.85,5.39,5.77,7.21,3.26,2.54,3.94,3.96,1.47,1.29,1.03,3.63,0.0,0.0,1.0,0.15,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
923,1442,Vikrant Rona,12.49,1.11,5.96,8.14,11.14,11.99,12.49,1.11,0.93,1.52,2.21,0.7,0.66,0.57,0.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
924,1447,Vodka Diaries,1.29,0.3,0.98,1.15,1.26,1.29,0.0,0.3,0.32,0.36,0.17,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
925,1448,Vrusshabha,0.06,0.03,,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025.0
926,1448,Vrusshabha,0.06,0.03,,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025.0
927,1449,W,0.04,,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014.0
928,1451,Wah Taj,0.11,,,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
929,1453,War,318.01,53.35,166.25,238.35,287.9,309.25,314.57,53.35,24.35,22.45,28.7,37.4,21.5,28.9,11.9,9.8,7.6,11.8,13.9,4.75,3.6,4.7,6.0,1.8,0.78,4.2,3.8,3.05,2.25,1.95,1.6,0.38,0.69,0.73,1.14,0.98,0.62,0,2019.0
930,1454,War 2,185.13,29.0,130.0,154.75,180.25,184.55,184.99,29.0,46.0,27.0,28.0,7.5,8.5,4.75,4.0,3.5,6.75,7.25,2.0,2.5,1.5,1.3,0.35,0.3,0.02,2.0,0.55,1.05,0.45,0.3,0.11,0.12,0.13,0.02,0.02,0.02,0.14,0,0.0
931,1455,Wazir,41.02,5.61,21.01,29.95,39.28,40.72,40.93,5.61,7.16,8.24,2.55,2.28,1.88,2.23,1.69,2.14,2.45,0.92,0.78,0.7,0.71,0.73,0.0,0.21,0.09,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016.0
932,1457,Wedding Anniversary,0.24,,,0.19,0.24,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
933,1458,Wedding Pullav,0.52,0.07,0.21,0.47,0.0,0.0,0.0,0.07,0.14,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
934,1459,Welcome 2 Karachi,8.3,1.68,5.38,8.3,0.0,0.0,0.0,1.68,1.6,2.1,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
935,1460,Welcome Back,96.69,14.35,51.0,74.02,92.67,96.17,96.5,14.35,17.05,19.6,7.52,6.17,5.08,4.25,2.61,4.38,5.41,1.7,1.45,1.35,0.6,1.3,0.0,0.33,0.15,1.75,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
936,1461,Well Done Abba,3.74,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
937,1462,What the Fish,0.65,0.1,0.4,0.61,0.0,0.0,0.0,0.1,0.3,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
938,1465,Will You Marry Me?,0.32,,,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
939,1468,Ya Rab,0.23,,,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
940,1469,Yaara Silly Silly,0.26,,,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
941,1470,Yaaram,0.03,,,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
942,1472,Yaariyan 2,40.14,5.75,19.2,31.5,0.0,0.0,0.0,6.3,6.4,6.5,3.75,3.4,2.75,2.4,1.4,1.87,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
943,1474,Yaatris,0.03,,,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
944,1475,Yahaan Sabki Lagi Hai,0.01,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
945,1476,Yatra,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
946,1477,Ye Mard Bechara,0.04,,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
947,1478,Yea Toh Two Much Ho Gayaa,0.05,,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
948,1479,Yeh Dooriyan,0.37,,,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
949,1480,Yeh Hai Bakrapur,0.7,0.2,,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
950,1481,Yeh Hai India,0.001,,,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
951,1482,Yeh Jawaani Hai Deewani,188.57,19.45,62.11,107.61,0.0,0.0,0.0,19.45,20.16,22.5,13.0,12.0,11.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
952,1483,Yeh Khula Aasmaan,0.29,,,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
953,1484,Yeh Saali Aashiqui,0.76,,,0.68,0.75,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
954,1485,Youngistaan,6.91,0.98,4.0,6.13,0.0,0.0,0.0,0.98,3.02,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014.0
955,1487,Yudhra,11.31,4.52,8.46,11.06,11.31,0.0,0.0,4.52,1.79,2.15,0.74,0.67,0.61,0.58,0.05,0.07,0.09,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
956,1488,Yuva,14.25,1.61,4.96,8.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
957,1490,Zed Plus,0.47,,,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
958,1491,Zero,90.28,19.35,54.6,82.6,89.45,90.25,90.27,19.35,17.0,18.25,8.5,12.0,4.25,3.25,0.9,1.1,1.5,0.9,1.5,0.5,0.5,0.3,0.0,0.02,0.01,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016.0
959,1491,Zero,90.28,19.35,54.6,82.6,89.45,90.25,90.27,19.35,17.0,18.25,8.5,12.0,4.25,3.25,0.9,1.1,1.5,0.9,1.5,0.5,0.5,0.3,0.0,0.02,0.01,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016.0
960,1493,Ziddi,18.39,0.85,2.38,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
961,1494,Zila Ghaziabad,16.0,3.5,10.0,16.0,0.0,0.0,0.0,3.5,6.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
962,1496,Zindagi Na Milegi Dobara,90.27,8.0,28.25,45.4,0.0,0.0,0.0,8.0,20.25,0.0,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
963,1497,Zindagi Tere Naam,0.04,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
964,1498,Zokkomon,0.61,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011.0
965,1500,Zwigato,1.5,,,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
